id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
4501,OnePlus 9 Pro 256GB (Used),5000,LKR,Colombo,Used,OnePlus,2 days,https://ikman.lk/en/ad/oneplus-9-pro-256gb-used-for-sale-colombo,2026-02-21 02:46:38
4502,Samsung Galaxy M31 (Used),22000,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-m31-used-for-sale-colombo-1267,2026-02-21 02:46:38
4503,Lenovo 14i (Used),18500,LKR,Ampara,Used,Lenovo,2 days,https://ikman.lk/en/ad/lenovo-14i-used-for-sale-ampara,2026-02-21 02:46:38
4504,Apple iPhone 11 Pro Max 512GB (Used),70000,LKR,Kurunegala,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-pro-max-512gb-used-for-sale-kurunegala-69,2026-02-21 02:46:38
4505,Apple iPhone 14 128GB (Used),108500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2060,2026-02-21 02:46:38
4506,Apple iPhone 14 128GB (Used),108500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2059,2026-02-21 02:46:38
4507,Apple iPhone 14 128GB (Used),108500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2058,2026-02-21 02:46:38
4508,Xiaomi Redmi 9A (Used),14000,LKR,Hambantota,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-9a-used-for-sale-hambantota-107,2026-02-21 02:46:38
4509,Samsung Galaxy S23 256GB/512GB 8GBRam (Used),104900,LKR,Colombo,Used,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-512gb-8gbram-used-for-sale-colombo,2026-02-21 02:46:43
4510,Samsung Galaxy S24 Ultra 256GB 12GB RAM 5G (Used),140000,LKR,Colombo,Used,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-256gb-12gb-ram-5g-used-for-sale-colombo-5,2026-02-21 02:46:43
4511,Apple iPhone 12 Pro 512GB (Used),84999,LKR,Kalutara,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-12-pro-512gb-used-for-sale-kalutara-70,2026-02-21 02:46:43
4512,Samsung Galaxy S23 Ultra 12GB 256GB (Used),185000,LKR,Gampaha,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-s23-ultra-12gb-256-gb-for-sale-gampaha,2026-02-21 02:46:43
4513,Vivo Y85 8GB 256GB (Brand New),8500,LKR,Colombo,Brand New,Vivo,2 days,https://ikman.lk/en/ad/vivo-y85-8gb-256gb-brand-new-for-sale-colombo,2026-02-21 02:46:43
4514,Vivo Y17 8GB 256GB (Used),12499,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4379,2026-02-21 02:46:43
4515,Oppo A3s 8GB | 256GB (Used),9900,LKR,Colombo,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-a3s-8gb-256gb-used-for-sale-colombo-16,2026-02-21 02:46:43
4516,TCL 503 8GB - 256GB (Brand New),28900,LKR,Colombo,Brand New,Other,2 days,https://ikman.lk/en/ad/tcl-503-8gb-256gb-brand-new-for-sale-colombo-1,2026-02-21 02:46:43
4517,TCL 503 6 GB - 64 (Brand New),23000,LKR,Colombo,Brand New,Other,2 days,https://ikman.lk/en/ad/tcl-503-6-gb-64-brand-new-for-sale-colombo,2026-02-21 02:46:43
4518,"Portable Travel Router, 4G LTE Mobile WiFi Hotspot EM",5500,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/portable-travel-router-4g-lte-mobile-wifi-hotspot-em-for-sale-colombo,2026-02-21 02:46:43
4519,4G MiFi Pocket WiFi Portable Router Modem 150Mbps,6900,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/4g-mifi-pocket-wifi-portable-router-modem-150mbps-for-sale-colombo,2026-02-21 02:46:43
4520,Vivo Y93 6GB 256GB (Used),8499,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y93-6gb-256gb-used-for-sale-colombo-3,2026-02-21 02:46:43
4521,Oppo A31 8GB | 256GB (Used),11499,LKR,Colombo,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-colombo-2063,2026-02-21 02:46:43
4522,TP-Link M7200 4G LTE Router EM,14800,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/tp-link-m7200-4g-lte-router-em-for-sale-colombo,2026-02-21 02:46:43
4523,Apple iPhone 14 128GB (Used),108500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2057,2026-02-21 02:46:43
4524,Apple iPhone 14 128GB (Used),108500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2056,2026-02-21 02:46:43
4525,Apple iPhone 14 128GB (Used),108500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2055,2026-02-21 02:46:43
4526,Oppo K13 Turbo 5G Gaming (Used),64999,LKR,Kegalle,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-k13-turbo-5g-gaming-used-for-sale-kegalle,2026-02-21 02:46:43
4527,Oppo F31 Pro Plus 5G (Used),64999,LKR,Kegalle,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-f31-pro-plus-5g-used-for-sale-kegalle,2026-02-21 02:46:43
4528,Samsung Galaxy A07 (Brand New),44000,LKR,Galle,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a07-brand-new-for-sale-galle-9,2026-02-21 02:46:43
4529,Samsung Galaxy A2 Core (Used),5800,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a2-core-used-for-sale-colombo-946,2026-02-21 02:46:43
4530,Google Pixel 6a 6GB RAM 128GB (Used),30000,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-6a-6gb-ram-128gb-used-for-sale-colombo-3,2026-02-21 02:46:43
4531,NOTHING Phone 3a Pro 5G 14GB|256GB (Used),99998,LKR,Kegalle,Used,Nothing,2 days,https://ikman.lk/en/ad/nothing-phone-3a-pro-5g-14gb256gb-used-for-sale-kegalle,2026-02-21 02:46:43
