id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
3901,OnePlus 15R 12GB 512GB (Brand New),174989,LKR,Colombo,Brand New,OnePlus,2 days,https://ikman.lk/en/ad/oneplus-15r-12gb-512gb-brand-new-for-sale-colombo-3,2026-02-21 02:45:25
3902,Google Pixel 8 Pro 5G 128GB (Used),119990,LKR,Kandy,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-8-pro-5g-128gb-used-for-sale-kandy-4,2026-02-21 02:45:25
3903,Apple iPhone 11 (Used),65000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-7826,2026-02-21 02:45:25
3904,Google Pixel 9 Pro 256GB (Brand New),219999,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-pro-256gb-brand-new-for-sale-colombo,2026-02-21 02:45:25
3905,Apple iPhone 12 (Used),75000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-colombo-3511,2026-02-21 02:45:25
3906,Apple iPhone SE 128GB (Used),39990,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-se-128gb-used-for-sale-gampaha-45,2026-02-21 02:45:25
3907,Vivo Y93 (Used),10500,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y93-used-for-sale-colombo-2172,2026-02-21 02:45:25
3908,Apple iPhone 11 64GB (Used),52000,LKR,Kalutara,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-64-gb-used-for-sale-kalutara-1,2026-02-21 02:45:25
3909,Apple iPhone 12 Pro (Used),93000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-colombo-3685,2026-02-21 02:45:25
3910,Boat Nirvana ION ANC Wireless Earbuds,14990,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/boat-nirvana-ion-anc-wireless-earbuds-for-sale-colombo-26,2026-02-21 02:45:25
3911,Apple iPhone 16 Pro Max 256GB (Used),284000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2389,2026-02-21 02:45:25
3912,Google Pixel 9a 256GB (Brand New),144999,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9a-256gb-brand-new-for-sale-colombo-114,2026-02-21 02:45:25
3913,Apple iPhone 13 (Used),97500,LKR,Kalutara,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-13-used-for-sale-kalutara-448,2026-02-21 02:45:25
3914,Samsung Galaxy S23 256GB (Brand New),114990,LKR,Kandy,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-brand-new-for-sale-kandy-19,2026-02-21 02:45:25
3915,Samsung Galaxy A36 8GB 256GB (Brand New),79990,LKR,Colombo,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a36-8gb-256gb-brand-new-for-sale-colombo-66,2026-02-21 02:45:25
3916,Google Pixel 10 Pro 256gb (Brand New),270000,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-10-pro-256gb-brand-new-for-sale-colombo-158,2026-02-21 02:45:25
3917,Apple iPhone 16 Pro 128GB (Used),265000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-16-pro-128gb-used-for-sale-colombo-673,2026-02-21 02:45:25
3918,Apple iPhone 16 Pro Max 256GB (Used),284000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2388,2026-02-21 02:45:25
3919,Samsung Galaxy S23 5G 256GB (Used),85000,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s23-5g-256gb-used-for-sale-colombo-8,2026-02-21 02:45:25
3920,Google Pixel 10 128GB (Brand New),174999,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-10-128gb-brand-new-for-sale-colombo-288,2026-02-21 02:45:25
3921,Kieslect Actor Smart Watch,22800,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/kieslect-actor-smart-watch-for-sale-colombo-11,2026-02-21 02:45:28
3922,Apple iPhone 12 256GB (Used),86000,LKR,Polonnaruwa,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-12-256gb-used-for-sale-polonnaruwa-3,2026-02-21 02:45:28
3923,Apple iPhone 14 Pro 128|256gb fullset (Used),162900,LKR,Gampaha,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-14-pro-128256gb-fullset-used-for-sale-gampaha,2026-02-21 02:45:28
3924,Apple iPhone 11 Pro (Used),88000,LKR,Kurunegala,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-pro-used-for-sale-kurunegala-1343,2026-02-21 02:45:28
3925,M-Horse A14 (Used),18000,LKR,Colombo,Used,Other,2 days,https://ikman.lk/en/ad/m-horse-a14-used-for-sale-colombo,2026-02-21 02:45:28
3926,Google Pixel 10 Pro 128gb (Brand New),240000,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-10-pro-128gb-brand-new-for-sale-colombo-184,2026-02-21 02:45:28
3927,Samsung Galaxy S24 FE 5G Fullset (Used),99900,LKR,Kandy,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s24-fe-5g-fullset-used-for-sale-kandy-42,2026-02-21 02:45:28
3928,Samsung Galaxy S23 FE 5G FULLSET (Used),88990,LKR,Kandy,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s23-fe-5g-fullset-used-for-sale-kandy-112,2026-02-21 02:45:28
3929,Google Pixel 8 Pro 5G (Used),107990,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-8-pro-5g-used-for-sale-colombo-2,2026-02-21 02:45:28
3930,Google Pixel 9 Pro XL 256GB (Brand New),239999,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-pro-xl-256gb-brand-new-for-sale-colombo-115,2026-02-21 02:45:28
3931,Google Pixel 9 128GB (Brand New),149499,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-128gb-brand-new-for-sale-colombo-305,2026-02-21 02:45:28
3932,Apple iPhone X 64GB (Used),34500,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-x-64gb-used-for-sale-kandy-1464,2026-02-21 02:45:28
3933,Apple iPhone 15 Pro Max 256GB (Used),234000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5834,2026-02-21 02:45:28
3934,Apple iPhone 12 (Used),89900,LKR,Kurunegala,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-kurunegala-977,2026-02-21 02:45:28
3935,Samsung Galaxy A36 12GB 256GB (Brand New),85990,LKR,Colombo,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a36-12gb-256gb-brand-new-for-sale-colombo-175,2026-02-21 02:45:28
3936,Apple iPhone 12 Pro 256GB (Used),95000,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-kandy-1066,2026-02-21 02:45:28
3937,Apple iPhone SE 2 (Used),34500,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-gampaha-1657,2026-02-21 02:45:28
3938,Google Pixel 8 5G 128GB (Used),79900,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-8-5g-128gb-used-for-sale-colombo-3,2026-02-21 02:45:28
3939,Google Pixel 8 5G 128GB (Used),89998,LKR,Kandy,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-8-5g-128gb-used-for-sale-kandy-22,2026-02-21 02:45:28
3940,Google Pixel 9a 256gb (Brand New),137000,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9a-256gb-brand-new-for-sale-colombo-113,2026-02-21 02:45:28
3941,Vivo Y21 d (Used),50000,LKR,Hambantota,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-used-for-sale-hambantota-9,2026-02-21 02:45:28
3942,Google Pixel 8 Pro 128GB (Brand New),149499,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-8-pro-128gb-brand-new-for-sale-colombo-211,2026-02-21 02:45:28
3943,Apple iPhone 8 Plus 64GB (Used),24500,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-8-plus-64gb-used-for-sale-kandy-935,2026-02-21 02:45:28
3944,ZTE Blade A56 4GB/64GB (Brand New),26490,LKR,Colombo,Brand New,ZTE,2 days,https://ikman.lk/en/ad/zte-blade-a56-4gb-64gb-brand-new-for-sale-colombo-5,2026-02-21 02:45:28
3945,Honor 200 Smart 5G (Used),29000,LKR,Gampaha,Used,Honor,2 days,https://ikman.lk/en/ad/honor-200-smart-5g-used-for-sale-gampaha,2026-02-21 02:45:28
3946,Apple iPhone 11 (Used),62000,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-gampaha-4077,2026-02-21 02:45:28
3947,Apple iPhone 15 Pro Max 256GB (Used),207000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5833,2026-02-21 02:45:28
3948,Apple iPhone 15 Pro Max 256GB (Used),234000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5832,2026-02-21 02:45:28
3949,Apple iPhone 12 mini 256GB Full Set (Used),74990,LKR,Colombo,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-12-mini-256gb-full-set-used-for-sale-colombo-1,2026-02-21 02:45:31
3950,Vivo V50E 8+8 256GB (Used),59900,LKR,Colombo,Used,Vivo,N/A,https://ikman.lk/en/ad/vivo-v50e-88-256gb-used-for-sale-colombo,2026-02-21 02:45:31
3951,Samsung Galaxy S24 FE 5G Fullset (Used),99900,LKR,Kandy,Used,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-s24-fe-5g-fullset-used-for-sale-kandy-43,2026-02-21 02:45:31
3952,Samsung Galaxy A07 (Used),25000,LKR,Matara,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a07-used-for-sale-matara-4,2026-02-21 02:45:31
3953,Google Pixel 7 128GB (Brand New),89999,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-128gb-brand-new-for-sale-colombo-216,2026-02-21 02:45:31
3954,Apple Watch Series 7 45MM,45000,LKR,Colombo,Unknown,Apple,2 days,https://ikman.lk/en/ad/apple-watch-series-7-45mm-for-sale-colombo-621,2026-02-21 02:45:31
3955,Honor X7c (Used),30000,LKR,Galle,Used,Honor,2 days,https://ikman.lk/en/ad/honor-x7c-h-o-n-r-256-used-for-sale-galle,2026-02-21 02:45:31
3956,Google Pixel 10 256gb (Brand New),200000,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-10-256gb-brand-new-for-sale-colombo-132,2026-02-21 02:45:31
3957,Boat Nirvana ION Wireless Earbuds,10490,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/boat-nirvana-ion-wireless-earbuds-for-sale-colombo-20,2026-02-21 02:45:31
3958,Samsung Galaxy S20FE 5G 8GB 128GB (Used),45000,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s20fe-5g-8gb-128gb-used-for-sale-colombo,2026-02-21 02:45:31
3959,Apple iPhone 8 Plus 64GB (Used),24500,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-8-plus-64gb-used-for-sale-kandy-934,2026-02-21 02:45:31
3960,Samsung Galaxy S25 Ultra 12GB 512GB (Brand New),326000,LKR,Colombo,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-12gb-512gb-brand-new-for-sale-colombo-144,2026-02-21 02:45:31
3961,Samsung Galaxy A56 8/128GB (Brand New),89500,LKR,Colombo,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a56-8-128gb-brand-new-for-sale-colombo-111,2026-02-21 02:45:31
3962,Wekome Kingkong Ws-23,5290,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/wekome-kingkong-ws-23-for-sale-colombo-1,2026-02-21 02:45:31
3963,Google Pixel 7 Pro 128GB (Brand New),109499,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-pro-128gb-brand-new-for-sale-colombo-208,2026-02-21 02:45:31
