id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
11916,Apple iPhone 12 Pro (Used),94990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1268,2026-02-21 03:10:24
11917,Apple iPhone 16 Pro Max 256GB (Used),284990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-kurunegala-80,2026-02-21 03:10:24
11918,Apple iPhone 15 Pro Max 256GB (Used),244990,LKR,Kurunegala,Used,Apple,40 minutes,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-kurunegala-223,2026-02-21 03:10:24
11919,Apple iPhone 12 128GB (Used),78990,LKR,Kurunegala,Used,Apple,40 minutes,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-kurunegala-688,2026-02-21 03:10:24
11920,Apple iPhone XR Red (Used),48000,LKR,Kandy,Used,Apple,41 minutes,https://ikman.lk/en/ad/apple-iphone-xr-product-red-used-for-sale-kandy,2026-02-21 03:10:24
11921,Apple iPhone XR (Used),22000,LKR,Kalutara,Used,Apple,41 minutes,https://ikman.lk/en/ad/apple-iphone-xr-64-gb-used-for-sale-kalutara-55,2026-02-21 03:10:24
11922,Apple iPhone 15 Pro 256GB (Used),214990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-used-for-sale-kurunegala-120,2026-02-21 03:10:24
11923,Apple iPhone 12 Pro Max (Used),113000,LKR,Gampaha,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-gampaha-1937,2026-02-21 03:10:24
11924,Apple iPhone 12 Pro Max (Used),113000,LKR,Puttalam,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-puttalam-434,2026-02-21 03:10:24
11925,Apple iPhone 12 Pro Max 256GB (Used),113000,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-kurunegala-641,2026-02-21 03:10:24
11926,Power Bank,10500,LKR,Gampaha,Unknown,Other,1 hour,https://ikman.lk/en/ad/power-bank-for-sale-gampaha-824,2026-02-21 03:10:24
11927,Xiaomi Redmi A3 128GB (Used),18500,LKR,Colombo,Used,Xiaomi,2 hours,https://ikman.lk/en/ad/xiaomi-redmi-a3-128gb-used-for-sale-colombo-9,2026-02-21 03:10:24
11928,Apple iPhone 12 Pro 256GB (Used),98500,LKR,Kurunegala,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-kurunegala-854,2026-02-21 03:10:24
11929,Apple iPhone 12 128GB (Used),80000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-puttalam-188,2026-02-21 03:10:24
11930,Apple iPhone 14 128GB (Used),120000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-puttalam-46,2026-02-21 03:10:24
11931,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-320,2026-02-21 03:10:24
11932,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-319,2026-02-21 03:10:24
11933,Apple iPhone 17 Pro 256GB (Used),338000,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-j-a-used-for-sale-kegalle,2026-02-21 03:10:24
11934,Apple iPhone 13 128GB (Used),88500,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-blue-used-for-sale-kegalle,2026-02-21 03:10:24
11935,Apple iPhone 14 Pro Max 512GB 5G (Used),166000,LKR,Colombo,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-512gb-5g-used-for-sale-colombo-2,2026-02-21 03:10:24
11936,Samsung Galaxy S24 Ultra 12GB 256GB (Used),186500,LKR,Kegalle,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-used-for-sale-kegalle,2026-02-21 03:10:24
11937,Realme 14 Pro 5G (Used),69500,LKR,Ampara,Used,Realme,2 hours,https://ikman.lk/en/ad/realme-14-pro-5g-used-for-sale-ampara-2,2026-02-21 03:10:24
11938,Oppo A96 (Used),60000,LKR,Batticaloa,Used,Oppo,2 hours,https://ikman.lk/en/ad/oppo-a96-a98-5g-used-for-sale-batticaloa,2026-02-21 03:10:24
11939,Samsung Galaxy M20 (Used),14000,LKR,Hambantota,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-m20-normal-used-for-sale-hambantota,2026-02-21 03:10:24
11940,Apple iPhone 13 128GB (Used),100000,LKR,Galle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-galle-385,2026-02-21 03:10:24
11941,Apple iPhone 16 Pro 128GB (Used),255000,LKR,Colombo,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-16-pro-128gb-used-for-sale-colombo-672,2026-02-21 03:10:28
11942,Xiaomi Redmi Note 14 Pro 5G (Brand New),85000,LKR,Kandy,Brand New,Xiaomi,N/A,https://ikman.lk/en/ad/xiaomi-redmi-note-14-pro-5g-brand-new-for-sale-kandy,2026-02-21 03:10:28
11943,Apple iPhone 16 Pro 128GB (Used),255000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-128gb-used-for-sale-colombo-672,2026-02-21 03:10:28
11944,Apple iPhone 12 Pro (Used),94990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1268,2026-02-21 03:10:28
11945,Apple iPhone 16 Pro Max 256GB (Used),284990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-kurunegala-80,2026-02-21 03:10:28
11946,Apple iPhone 15 Pro Max 256GB (Used),244990,LKR,Kurunegala,Used,Apple,40 minutes,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-kurunegala-223,2026-02-21 03:10:28
11947,Apple iPhone 12 128GB (Used),78990,LKR,Kurunegala,Used,Apple,40 minutes,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-kurunegala-688,2026-02-21 03:10:28
11948,Apple iPhone XR Red (Used),48000,LKR,Kandy,Used,Apple,41 minutes,https://ikman.lk/en/ad/apple-iphone-xr-product-red-used-for-sale-kandy,2026-02-21 03:10:28
11949,Apple iPhone XR (Used),22000,LKR,Kalutara,Used,Apple,41 minutes,https://ikman.lk/en/ad/apple-iphone-xr-64-gb-used-for-sale-kalutara-55,2026-02-21 03:10:28
11950,Apple iPhone 15 Pro 256GB (Used),214990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-used-for-sale-kurunegala-120,2026-02-21 03:10:28
11951,Apple iPhone 12 Pro Max (Used),113000,LKR,Gampaha,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-gampaha-1937,2026-02-21 03:10:28
11952,Apple iPhone 12 Pro Max (Used),113000,LKR,Puttalam,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-puttalam-434,2026-02-21 03:10:28
11953,Apple iPhone 12 Pro Max 256GB (Used),113000,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-kurunegala-641,2026-02-21 03:10:28
11954,Power Bank,10500,LKR,Gampaha,Unknown,Other,1 hour,https://ikman.lk/en/ad/power-bank-for-sale-gampaha-824,2026-02-21 03:10:28
11955,Xiaomi Redmi A3 128GB (Used),18500,LKR,Colombo,Used,Xiaomi,2 hours,https://ikman.lk/en/ad/xiaomi-redmi-a3-128gb-used-for-sale-colombo-9,2026-02-21 03:10:28
11956,Apple iPhone 12 Pro 256GB (Used),98500,LKR,Kurunegala,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-kurunegala-854,2026-02-21 03:10:28
11957,Apple iPhone 12 128GB (Used),80000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-puttalam-188,2026-02-21 03:10:28
11958,Apple iPhone 14 128GB (Used),120000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-puttalam-46,2026-02-21 03:10:28
11959,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-320,2026-02-21 03:10:28
11960,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-319,2026-02-21 03:10:28
11961,Apple iPhone 17 Pro 256GB (Used),338000,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-j-a-used-for-sale-kegalle,2026-02-21 03:10:28
11962,Apple iPhone 13 128GB (Used),88500,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-blue-used-for-sale-kegalle,2026-02-21 03:10:28
11963,Apple iPhone 14 Pro Max 512GB 5G (Used),166000,LKR,Colombo,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-512gb-5g-used-for-sale-colombo-2,2026-02-21 03:10:28
11964,Samsung Galaxy S24 Ultra 12GB 256GB (Used),186500,LKR,Kegalle,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-used-for-sale-kegalle,2026-02-21 03:10:28
11965,Realme 14 Pro 5G (Used),69500,LKR,Ampara,Used,Realme,2 hours,https://ikman.lk/en/ad/realme-14-pro-5g-used-for-sale-ampara-2,2026-02-21 03:10:28
11966,Oppo A96 (Used),60000,LKR,Batticaloa,Used,Oppo,2 hours,https://ikman.lk/en/ad/oppo-a96-a98-5g-used-for-sale-batticaloa,2026-02-21 03:10:28
11967,Samsung Galaxy M20 (Used),14000,LKR,Hambantota,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-m20-normal-used-for-sale-hambantota,2026-02-21 03:10:28
11968,Apple iPhone 13 128GB (Used),100000,LKR,Galle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-galle-385,2026-02-21 03:10:28
11969,Vivo Y17 8GB/256GB (Used),11990,LKR,Colombo,Used,Vivo,N/A,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4290,2026-02-21 03:10:31
11970,Google Pixel 7 8GB|128GB|50MP (Brand New),95490,LKR,Colombo,Brand New,Google,N/A,https://ikman.lk/en/ad/google-pixel-7-8gb128gb50mp-brand-new-for-sale-colombo-2,2026-02-21 03:10:31
11971,Samsung Galaxy S23 256GB (Brand New),114990,LKR,Kandy,Brand New,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-brand-new-for-sale-kandy-13,2026-02-21 03:10:31
11972,Apple iPhone 12 Pro (Used),94990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1268,2026-02-21 03:10:31
11973,Apple iPhone 16 Pro Max 256GB (Used),284990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-kurunegala-80,2026-02-21 03:10:31
11974,Apple iPhone 15 Pro Max 256GB (Used),244990,LKR,Kurunegala,Used,Apple,40 minutes,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-kurunegala-223,2026-02-21 03:10:31
11975,Apple iPhone 12 128GB (Used),78990,LKR,Kurunegala,Used,Apple,40 minutes,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-kurunegala-688,2026-02-21 03:10:31
11976,Apple iPhone XR Red (Used),48000,LKR,Kandy,Used,Apple,41 minutes,https://ikman.lk/en/ad/apple-iphone-xr-product-red-used-for-sale-kandy,2026-02-21 03:10:31
11977,Apple iPhone XR (Used),22000,LKR,Kalutara,Used,Apple,41 minutes,https://ikman.lk/en/ad/apple-iphone-xr-64-gb-used-for-sale-kalutara-55,2026-02-21 03:10:31
11978,Apple iPhone 15 Pro 256GB (Used),214990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-used-for-sale-kurunegala-120,2026-02-21 03:10:31
11979,Apple iPhone 12 Pro Max (Used),113000,LKR,Gampaha,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-gampaha-1937,2026-02-21 03:10:31
11980,Apple iPhone 12 Pro Max (Used),113000,LKR,Puttalam,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-puttalam-434,2026-02-21 03:10:31
11981,Apple iPhone 12 Pro Max 256GB (Used),113000,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-kurunegala-641,2026-02-21 03:10:31
11982,Power Bank,10500,LKR,Gampaha,Unknown,Other,1 hour,https://ikman.lk/en/ad/power-bank-for-sale-gampaha-824,2026-02-21 03:10:31
11983,Xiaomi Redmi A3 128GB (Used),18500,LKR,Colombo,Used,Xiaomi,2 hours,https://ikman.lk/en/ad/xiaomi-redmi-a3-128gb-used-for-sale-colombo-9,2026-02-21 03:10:31
11984,Apple iPhone 12 Pro 256GB (Used),98500,LKR,Kurunegala,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-kurunegala-854,2026-02-21 03:10:31
11985,Apple iPhone 12 128GB (Used),80000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-puttalam-188,2026-02-21 03:10:31
11986,Apple iPhone 14 128GB (Used),120000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-puttalam-46,2026-02-21 03:10:31
11987,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-320,2026-02-21 03:10:31
11988,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-319,2026-02-21 03:10:31
11989,Apple iPhone 17 Pro 256GB (Used),338000,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-j-a-used-for-sale-kegalle,2026-02-21 03:10:31
11990,Apple iPhone 13 128GB (Used),88500,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-blue-used-for-sale-kegalle,2026-02-21 03:10:31
11991,Apple iPhone 14 Pro Max 512GB 5G (Used),166000,LKR,Colombo,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-512gb-5g-used-for-sale-colombo-2,2026-02-21 03:10:31
11992,Samsung Galaxy S24 Ultra 12GB 256GB (Used),186500,LKR,Kegalle,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-used-for-sale-kegalle,2026-02-21 03:10:31
11993,Realme 14 Pro 5G (Used),69500,LKR,Ampara,Used,Realme,2 hours,https://ikman.lk/en/ad/realme-14-pro-5g-used-for-sale-ampara-2,2026-02-21 03:10:31
11994,Oppo A96 (Used),60000,LKR,Batticaloa,Used,Oppo,2 hours,https://ikman.lk/en/ad/oppo-a96-a98-5g-used-for-sale-batticaloa,2026-02-21 03:10:31
11995,Samsung Galaxy M20 (Used),14000,LKR,Hambantota,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-m20-normal-used-for-sale-hambantota,2026-02-21 03:10:31
11996,Apple iPhone 13 128GB (Used),100000,LKR,Galle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-galle-385,2026-02-21 03:10:31
11997,Kieslect Lora 3 Lady Smart Watch,19200,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/kieslect-lora-3-lady-smart-watch-for-sale-colombo-7,2026-02-21 03:10:34
11998,Apple iPhone 15 (Brand New),200000,LKR,Kandy,Brand New,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-15-brand-new-for-sale-kandy-12,2026-02-21 03:10:34
11999,Vivo Y17 8GB/256GB_~~ (Used),11990,LKR,Colombo,Used,Vivo,,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4285,2026-02-21 03:10:34
12000,Apple iPhone 12 Pro (Used),94990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1268,2026-02-21 03:10:34
