id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
4701,Samsung Galaxy S22 Ultra (Used),125000,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s22-ultra-used-for-sale-colombo-511,2026-02-21 02:47:04
4702,Xiaomi Redmi Note 14 (Used),45000,LKR,Colombo,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-note-14-brandnew-condition-used-for-sale-colombo,2026-02-21 02:47:04
4703,Samsung Galaxy S9+ (Used),50000,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s9-s-9-plus-used-for-sale-colombo,2026-02-21 02:47:04
4704,Apple iPhone 15 128GB (Used),147500,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-128-gb-black-used-for-sale-colombo-3,2026-02-21 02:47:04
4705,Xiaomi Qin 21 Pro 4G (Brand New),56500,LKR,Gampaha,Brand New,Xiaomi,N/A,https://ikman.lk/en/ad/xiaomi-qin-21-pro-4g-brand-new-for-sale-gampaha,2026-02-21 02:47:07
4706,Galaxy Buds 3 FE,27800,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/galaxy-buds-3-fe-for-sale-colombo,2026-02-21 02:47:07
4707,Apple iPhone 15 Pro Max 256GB Full set box (Used),230900,LKR,Gampaha,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-full-set-box-used-for-sale-gampaha,2026-02-21 02:47:07
4708,Apple iPhone 14 Pro Max (Used),175000,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-colombo-2528,2026-02-21 02:47:07
4709,Xiaomi Redmi 9A (Used),15000,LKR,Anuradhapura,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-9a-used-for-sale-anuradhapura-153,2026-02-21 02:47:07
4710,Apple iPhone 14 Pro (Used),156000,LKR,Kalutara,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-used-for-sale-kalutara-279,2026-02-21 02:47:07
4711,VIP Number,4500,LKR,Jaffna,Unknown,Other,2 days,https://ikman.lk/en/ad/vip-number-for-sale-jaffna,2026-02-21 02:47:07
4712,Samsung Galaxy S21 Ultra 5G (Used),55000,LKR,Badulla,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s21-ultra-5g-used-for-sale-badulla-4,2026-02-21 02:47:07
4713,Samsung Galaxy Note 10 (Used),55000,LKR,Kandy,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-note-10-used-for-sale-kandy-114,2026-02-21 02:47:07
4714,Apple iPhone SE 2 128GB (Used),30000,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-se-2-i-phone-se2-used-for-sale-kandy-3,2026-02-21 02:47:07
