id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
1701,Samsung Galaxy A04e 3/32GB (Used),12000,LKR,Gampaha,Used,Samsung,15 hours,https://ikman.lk/en/ad/samsung-galaxy-a04e-3-32gb-used-for-sale-gampaha-6,2026-02-21 02:40:36
1702,Xiaomi Redmi Note 15 (Brand New),75900,LKR,Colombo,Brand New,Xiaomi,15 hours,https://ikman.lk/en/ad/xiaomi-redmi-note-15-brand-new-for-sale-colombo-21,2026-02-21 02:40:36
1703,Apple iPhone 12 Pro 256GB (Used),95000,LKR,Colombo,Used,Apple,15 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-colombo-10454,2026-02-21 02:40:36
1704,(Brand New),4750,LKR,Kandy,Brand New,Other,15 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-323,2026-02-21 02:40:36
1705,Xiaomi Redmi Note 15 4G (Brand New),76390,LKR,Colombo,Brand New,Xiaomi,15 hours,https://ikman.lk/en/ad/xiaomi-redmi-note-15-4g-brand-new-for-sale-colombo-14,2026-02-21 02:40:36
1706,Samsung Galaxy A07 6GB 128GB (Brand New),33900,LKR,Colombo,Brand New,Samsung,15 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-6gb-128gb-brand-new-for-sale-colombo-309,2026-02-21 02:40:36
1707,Nokia HMD Crest 5G Black (Brand New),38990,LKR,Colombo,Brand New,Nokia,15 hours,https://ikman.lk/en/ad/nokia-hmd-crest-5g-black-brand-new-for-sale-colombo-3,2026-02-21 02:40:36
1708,Vivo Y17 8GB 256GB (Used),14500,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-1378,2026-02-21 02:40:36
1709,Xiaomi Mi 11X 12GB 128GB (Used),37000,LKR,Puttalam,Used,Xiaomi,N/A,https://ikman.lk/en/ad/xiaomi-mi-11x-12gb-128gb-used-for-sale-puttalam,2026-02-21 02:40:41
1710,Oscal Pilot 1 256GB (Used),61990,LKR,Colombo,Used,Other,N/A,https://ikman.lk/en/ad/oscal-pilot-1-256gb-used-for-sale-colombo,2026-02-21 02:40:41
1711,Apple iPhone 12 Pro 512GB (Used),84999,LKR,Kalutara,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-12-pro-512gb-used-for-sale-kalutara-70,2026-02-21 02:40:41
1712,(Brand New),4750,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-322,2026-02-21 02:40:41
1713,(Brand New),4750,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-321,2026-02-21 02:40:41
1714,Apple iPhone 13 128GB (Used),105000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-colombo-11539,2026-02-21 02:40:41
1715,Samsung Galaxy A07 4GB 128GB (Brand New),30000,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-4gb-128gb-brand-new-for-sale-colombo-196,2026-02-21 02:40:41
1716,Samsung Galaxy A17 5G 8GB 256GB (Brand New),57990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a17-5g-8gb-256gb-brand-new-for-sale-colombo-130,2026-02-21 02:40:41
1717,(Brand New),4750,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-320,2026-02-21 02:40:41
1718,Samsung Galaxy S24 Plus 12GB 256GB Gray (Used),149990,LKR,Colombo,Used,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-plus-12gb-256gb-gray-used-for-sale-colombo-2,2026-02-21 02:40:41
1719,Vivo Y93 6GB/128GB (Used),10000,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8661,2026-02-21 02:40:41
1720,Nokia 106 (Brand New),3000,LKR,Colombo,Brand New,Nokia,16 hours,https://ikman.lk/en/ad/nokia-106-brand-new-for-sale-colombo-2,2026-02-21 02:40:41
1721,Apple iPhone 15 Pro 128GB (Black) (Used),194900,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-128gb-black-used-for-sale-colombo-24,2026-02-21 02:40:41
1722,Xiaomi Redmi 15 (Brand New),58900,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15-brand-new-for-sale-colombo-100,2026-02-21 02:40:41
1723,Samsung Galaxy A17 4G 6GB 128GB (Brand New),46990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a17-4g-6gb-128gb-brand-new-for-sale-colombo-27,2026-02-21 02:40:41
1724,Samsung Galaxy S25 Ultra 12GB 256GB (Brand New),277990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-12gb-256gb-brand-new-for-sale-colombo-447,2026-02-21 02:40:41
1725,Nokia 105 4th Edition (Brand New),3000,LKR,Colombo,Brand New,Nokia,16 hours,https://ikman.lk/en/ad/nokia-105-4th-edition-brand-new-for-sale-colombo-7,2026-02-21 02:40:41
1726,Samsung Galaxy A17 5G 6/128GB (Brand New),52000,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a17-5g-6-128gb-brand-new-for-sale-colombo-4,2026-02-21 02:40:41
1727,Apple iPhone SE 2 64GB (Used),25000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-se-2-64gb-used-for-sale-colombo-2087,2026-02-21 02:40:41
1728,Samsung Galaxy A17 8/256GB (Brand New),53000,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a17-8-256gb-brand-new-for-sale-colombo-76,2026-02-21 02:40:41
1729,Samsung Galaxy S24 Ultra 12GB 512GB (Brand New),289000,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-512gb-brand-new-for-sale-colombo-77,2026-02-21 02:40:41
1730,Samsung Galaxy S22 5G 256GB Snapdragon (Used),84900,LKR,Colombo,Used,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-s22-5g-256gb-snapdragon-used-for-sale-colombo-54,2026-02-21 02:40:41
1731,(Brand New),4500,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-319,2026-02-21 02:40:41
1732,Apple iPhone 12 Pro Max 256GB (Used),73000,LKR,Gampaha,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-gampaha-5751,2026-02-21 02:40:41
1733,Samsung Galaxy A17 4/128GB (Brand New),41700,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a17-4-128gb-brand-new-for-sale-colombo-7,2026-02-21 02:40:41
1734,(Brand New),4500,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-318,2026-02-21 02:40:41
1735,Xiaomi Redmi Note 14 Pro 8/256GB (Brand New),69000,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-note-14-pro-8-256gb-brand-new-for-sale-colombo-67,2026-02-21 02:40:41
1736,Apple iPhone 12 (Used),72000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-colombo-3796,2026-02-21 02:40:41
1737,Vivo Y85 6GB/128GBÃ·Ã+ (Used),9300,LKR,Colombo,Used,Vivo,N/A,https://ikman.lk/en/ad/vivo-y85-6gb-128gb-x-used-for-sale-colombo-11,2026-02-21 02:40:45
1738,JBL Wave Buds 2,17800,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/jbl-wave-buds-2-for-sale-colombo-8,2026-02-21 02:40:45
1739,Apple iPhone 11 64|128GB Full set (Used),57900,LKR,Gampaha,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-11-64128gb-full-set-used-for-sale-gampaha,2026-02-21 02:40:45
1740,Apple iPhone SE 2 64 (Used),22000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-se-2-64-used-for-sale-colombo-16,2026-02-21 02:40:45
1741,Samsung Galaxy M06 5G-128GB-DualSim (Used),29999,LKR,Colombo,Used,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-m06-5g-128gb-dualsim-used-for-sale-colombo,2026-02-21 02:40:45
1742,Samsung Galaxy S24 Ultra 12GB 256GB (Brand New),259000,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-brand-new-for-sale-colombo-288,2026-02-21 02:40:45
1743,Oppo Reno 8 Lite-5G-128GB-8GB (Used),28999,LKR,Colombo,Used,Oppo,16 hours,https://ikman.lk/en/ad/oppo-reno-8-lite-5g-128gb-8gb-used-for-sale-colombo,2026-02-21 02:40:45
1744,(Brand New),4500,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-317,2026-02-21 02:40:45
1745,Xiaomi Redmi 15C 5G (Brand New),46900,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15c-5g-brand-new-for-sale-colombo-20,2026-02-21 02:40:45
1746,Samsung Galaxy A16 6/128GB (Brand New),44300,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a16-6-128gb-brand-new-for-sale-colombo-47,2026-02-21 02:40:45
1747,Apple iPhone 11 128GB (Used),60000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-16240,2026-02-21 02:40:45
1748,(Brand New),4500,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-316,2026-02-21 02:40:45
