id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
4301,Xiaomi Redmi 14C 4/64GB (Brand New),26000,LKR,Gampaha,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-14c-4-64gb-brand-new-for-sale-gampaha-6,2026-02-21 02:46:11
4302,Samsung Galaxy A17 5G 8/256GB (Brand New),58000,LKR,Gampaha,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a17-5g-8-256gb-brand-new-for-sale-gampaha-15,2026-02-21 02:46:11
4303,Apple iPhone 14 Pro 256GB (Used),179900,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-kandy-409,2026-02-21 02:46:11
4304,Samsung Galaxy A17 6/128GB (Brand New),48000,LKR,Gampaha,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a17-6-128gb-brand-new-for-sale-gampaha-7,2026-02-21 02:46:11
4305,Samsung Galaxy A06 4/64GB (Brand New),28000,LKR,Gampaha,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a06-4-64gb-brand-new-for-sale-gampaha-23,2026-02-21 02:46:11
4306,Samsung Galaxy A16 4/128GB (Brand New),39000,LKR,Gampaha,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a16-4-128gb-brand-new-for-sale-gampaha-12,2026-02-21 02:46:11
4307,Apple iPhone 14 Pro 256GB (Used),179900,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-gampaha-2366,2026-02-21 02:46:11
4308,Apple iPhone 14 Pro 256GB (Used),179900,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-colombo-3241,2026-02-21 02:46:11
4309,Google Pixel 9 Pro XL 16GB|128GB (Brand New),219990,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-pro-xl-16gb128gb-brand-new-for-sale-colombo-5,2026-02-21 02:46:11
4310,Samsung Galaxy S21 256GB 64MP White (Used),64990,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s21-256gb-64mp-white-used-for-sale-colombo,2026-02-21 02:46:11
