id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
2401,Samsung Galaxy S23 FE White (Used),85000,LKR,Colombo,Used,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s23-fe-white-used-for-sale-colombo,2026-02-21 02:42:06
2402,Honor Magic 8 Pro 12/512GB (Brand New),419900,LKR,Gampaha,Brand New,Honor,18 hours,https://ikman.lk/en/ad/honor-magic-8-pro-12-512gb-brand-new-for-sale-gampaha-4,2026-02-21 02:42:06
2403,Apple iPhone 16 Pro Max 256GB (Used),284000,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2398,2026-02-21 02:42:06
2404,Apple iPhone 13 Pro Max 512GB (Used),99500,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-512gb-used-for-sale-kandy-120,2026-02-21 02:42:06
2405,Apple iPhone 16 Pro Max 256GB (Used),284000,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2397,2026-02-21 02:42:06
2406,Samsung Galaxy S25 Ultra 12GB 256GB (Brand New),276952,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-12gb-256gb-brand-new-for-sale-colombo-445,2026-02-21 02:42:06
2407,Infinix Note 50 8GB 256GB (Brand New),76990,LKR,Gampaha,Brand New,Infinix,18 hours,https://ikman.lk/en/ad/infinix-note-50-8gb-256gb-brand-new-for-sale-gampaha-20,2026-02-21 02:42:06
2408,Samsung Galaxy S25 FE 8GB 256GB (Brand New),156990,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-fe-8gb-256gb-brand-new-for-sale-colombo-307,2026-02-21 02:42:06
2409,Apple iPhone 16 Pro Max 256GB (Used),284900,LKR,Colombo,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2376,2026-02-21 02:42:10
2410,Apple iPhone 15 Plus 128GB (Used),158000,LKR,Kurunegala,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-15-plus-128gb-used-for-sale-kurunegala-7,2026-02-21 02:42:10
2411,Apple iPhone 11 128GB (Used),60000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-16240,2026-02-21 02:42:10
2412,Apple iPhone 16 Pro Max 256GB (Used),284000,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2396,2026-02-21 02:42:10
2413,Google Pixel 8 Pro 12GB|128GB (Brand New),153990,LKR,Colombo,Brand New,Google,18 hours,https://ikman.lk/en/ad/google-pixel-8-pro-12gb128gb-brand-new-for-sale-colombo-14,2026-02-21 02:42:10
2414,Honor X5b 4GB|64GB (Brand New),28990,LKR,Colombo,Brand New,Honor,18 hours,https://ikman.lk/en/ad/honor-x5b-4gb64gb-brand-new-for-sale-colombo-10,2026-02-21 02:42:10
2415,Apple iPhone 13 Pro 256GB (Used),119500,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-kandy-572,2026-02-21 02:42:10
2416,Apple iPhone 17 Pro Max 1TB (Used),518500,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-max-1tb-used-for-sale-kandy-1,2026-02-21 02:42:10
2417,Apple iPhone 17 Pro (Used),412000,LKR,Kurunegala,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-limited-used-for-sale-kurunegala,2026-02-21 02:42:10
2418,Xiaomi Poco F8 Ultra 512GB (Brand New),310900,LKR,Colombo,Brand New,Xiaomi,18 hours,https://ikman.lk/en/ad/xiaomi-poco-f8-ultra-512gb-brand-new-for-sale-colombo,2026-02-21 02:42:10
2419,Samsung Galaxy S25 Ultra 12GB 512GB (Brand New),324982,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-12gb-512gb-brand-new-for-sale-colombo-146,2026-02-21 02:42:10
2420,Apple iPhone 12 Pro Max 256GB (Used),129999,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-colombo-7628,2026-02-21 02:42:10
2421,Samsung Galaxy A56 8GB|128GB (Brand New),89490,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a56-8gb128gb-brand-new-for-sale-colombo-23,2026-02-21 02:42:10
2422,Samsung Galaxy M16 6GB|128GB (Brand New),49490,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-m16-6gb128gb-brand-new-for-sale-colombo-22,2026-02-21 02:42:10
2423,Samsung Galaxy F07 4GB|64GB (Brand New),29490,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-f07-4gb64gb-brand-new-for-sale-colombo-7,2026-02-21 02:42:10
2424,"Apple iPhone 15 128GB | Black,Blue (Used)",154999,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-128gb-blackblue-used-for-sale-colombo,2026-02-21 02:42:10
2425,Apple iPhone 15 Pro Max 256GB (Used),215900,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-gampaha-1163,2026-02-21 02:42:10
2426,Apple iPhone 12 mini 256GB Full Set (Used),74990,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-256gb-full-set-used-for-sale-colombo-1,2026-02-21 02:42:10
2427,Apple iPhone 15 Pro 256GB (Used),210900,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-used-for-sale-gampaha-585,2026-02-21 02:42:10
2428,Apple iPhone 12 Pro 256GB 128GB (Used),95999,LKR,Kalutara,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-128gb-used-for-sale-kalutara-14,2026-02-21 02:42:10
2429,Google Pixel 5a 5G-6GB | 128GB A+ (Used),38999,LKR,Kalutara,Used,Google,18 hours,https://ikman.lk/en/ad/google-pixel-5a-5g-6gb-128gb-a-used-for-sale-kalutara,2026-02-21 02:42:10
2430,Apple iPhone 13 128GB A12 (Used),104999,LKR,Kalutara,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-a12-used-for-sale-kalutara,2026-02-21 02:42:10
2431,Samsung Galaxy S21 8GB Ram 128GB (Used),35000,LKR,Gampaha,Used,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s21-8gb-ram-128gb-storag-used-for-sale-gampaha,2026-02-21 02:42:10
2432,Apple iPhone 12 Mini Back Glass,9999,LKR,Kalutara,Unknown,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-back-glass-for-sale-kalutara-1,2026-02-21 02:42:10
2433,Google Pixel 9 12GB 128GB (Used),119900,LKR,Gampaha,Used,Google,18 hours,https://ikman.lk/en/ad/google-pixel-9-12gb-128gb-used-for-sale-gampaha-8,2026-02-21 02:42:10
2434,Apple iPhone 12 Mini Back Glass,9999,LKR,Kalutara,Unknown,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-back-glass-for-sale-kalutara-2,2026-02-21 02:42:10
2435,Apple iPhone 12 Mini Back Glass,9999,LKR,Kalutara,Unknown,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-back-glass-for-sale-kalutara,2026-02-21 02:42:10
2436,Apple iPhone 12 Pro 256GB (Used),86000,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-gampaha-8856,2026-02-21 02:42:10
